"197152773903630336","120501 113738","一人暮らしってこんな感じなのか。こんなのなら帰らずに仕事なり勉強なりしてるほうがマシじゃんって思える。"
"197150834629423106","120501 112956","RT @hazuma: そっかー。→　生涯未婚の男性、２割を突破…３０年で８倍 : 社会 : YOMIURI ONLINE（読売新聞） http://t.co/A7XqztLC"
"197039422817058817","120501 040713","Appleからゲートキーパっていう公式の守ってくれる系ソフトのお知らせきた。たぶんユーザーが増えてきたのにつれてMacintosh狙いのマルウェアとかも増えてきたことへの対策かな。"
"197036730518482944","120501 035631","すげぇ… RT @ken_c_lo: この人、東京の満員電車の中の人とかストリートビューにうつりこんだ人の写真とかも集めてるのか… http://t.co/1fy5RUUY"
"197030001441382400","120501 032947","@fuji_megu そうだね、世界一のカジノらしいよ。おれはマニラではやったけど、香港ドルは単位が大きいから手を出してないけどね。他には売春も合法だし、とにかく欲望の街って感じw"
"197018563834413057","120501 024420","@fuji_megu 一人旅の洗練受けてるよ〜。マカオは昨日1日もいなかったけど行ってきたよ！ マカオは特に一人で行くようなところじゃなかったw"
"197011894329028609","120501 021750","@fuji_megu 飲み比べいいね。おれ日本のドライな辛いのよりこういうののほうが好き。5/4までいるけど、すでに人恋しくなってるw"
"197010223641264128","120501 021112","RT @ui_nyan: 「ジェットコースターみたいな人生」って表現、よく使われてるし、聞くと”波乱万丈”みたいなイメージあるけど、実際、敷かれたレールの上を走ってるよね"
"197007595494572034","120501 020045","RT @error403: 草薙素子はネットの海にいるだろうけどtwitterは絶対やってないよね"
"197003744171401216","120501 014527","RT @otsune: ちょっと待った、宗教法人への課税 - Togetter http://t.co/qLLqU8cO"
"196992589210198016","120501 010107","さっきのRTの元ツイートのひと、怒ってきた文系にめっちゃ謝ってるw"
"196990718428979201","120501 005341","か、階乗だろっ！？（必死） RT @takazin_hsp: 40-32÷2=？ 小学生「4!」 理系「よくわかってんじゃん」 文系「やっぱわかんないか～ｗ」 深いなぁ。文系はやっぱり理解できないのかな。この問題を。"
"196990167247093760","120501 005130","入不二基義ですか！ 『相対主義の極北』積読してます〜 RT @yuuganisakase: メタ的な認知の無限後退とか、入不二基義の哲学とかあったなぁ"
"196981553883136001","120501 001716","ゴールデンウイーク入ってから街に日本人も増えてきた感ある。"
"196979426339205122","120501 000849","青島ビール飲んでる。コンビニで2本125円くらい。"
"196978313598742530","120501 000424","大陸の中国人のやかましさは勘弁してほしいが、黒人の大声はキンタマ縮上がる野太さ。"
"196977849679360002","120501 000233","【5/10は山本健太の誕生日】みんなで小説を贈りつけよう！ http://t.co/OIQmpAMh (予約投稿です)"
"196964732220084224","120430 231026","香港にもこばえたんが。。。"
"196962816362680320","120430 230249","ゲストハウスのベッドの背もたれがよく見ると壁に貼り付けてあるだけなんだけどなにこれこの発想はなかった！ http://t.co/H35gM0ab"
"196959286084108289","120430 224847","脱香港旅行初心者！ 中級者への道。地球の歩き方を捨て、街に出よう！"
"196958949524770817","120430 224727","今日はちょっと良い飯食って、明日からは香港でやってるアートのイベントとか調べて、行っちゃったりなんかしちゃおうかな。"
"196944826426605569","120430 215120","RT @t_ishin: 新自由主義だからダメだなんていう幼稚園児でも言えるような批判をするのではなく、きちんと改革案件について具体的な批判をして来い。そもそも官僚の留学制度や大学出向制度も改革すべきだろう。そのカネがあれば、どれだけの市民が助かるか。"
"196944785687330817","120430 215110","RT @t_ishin: 俺はこういう奴らが大っ嫌いなんだよ！やるなら身分を外して堂々を訴えろ。それか政治家に立候補しろ。京大入りも経産省のあっせんを受けたなら、そんなもの辞めちまえ。そう言う状況で国のためにという若者がどんどん出てこないと日本はダメだ。共著の方は、自営業でやっているので敬意を表します。"
"196944676752850946","120430 215044","RT @t_ishin: 一人の官僚が留学するのにどれくらい費用がかかっているのかしらんが、小児難病対策も２０００万円もいらなかった。ハンセン病患者のフォロー要因も４００万円。塾代助成は８０００万円だったかな。僕は無駄金を本当にサポートを必要としている市民に回したい。机上の論ではなく、現実の政治で。"
"196943291734962177","120430 214514","村上隆のつぶやきを見てサボテンのトンカツ食いたくなった！"
"196943095886123010","120430 214427","RT @kotarotamura: なんだかんだ言って華僑や華人は凄い。元々は棄民っぽいのだが、今や各国の経済・財界を抑える。一方、和僑っていう人たちは今のところ、まだ”棄民”っぽい。シンガやネシアやベトナムやカンボジアでこれから華僑や華人に負けない経済・財界の中心になれる和僑や和人が出てきてほしい。期待してます！"
"196939353879097344","120430 212935","フロイトの夢診断、遊びとしてやる分には面白い。哲学的功績では無意識を""発見""したひとということになるのだろうが。そういう重要な哲学者が医者でもあり、彼自らがが編み出したという抜群の安定感。"
"196938533427089410","120430 212619","「飛行」という夢判断の項目は確かあったと記憶している。虚栄心とかだっけな？"
"196938229088403456","120430 212507","フロイトの夢判断の「衆人監視のなかで何故か裸の自分（意味は自分に劣等感がある）」というのはよく見るのだが、何故かその時に自分は極低空飛行している（落ちても傷つかない）ことも多く、よく自分を表していると思う。でも裸で飛ぶという組み合わせはフロイト先生も想定しなかった変態な気がするw"
"196935811151831040","120430 211530","まあ、実際の従姉妹は薬学部でバンドやったりして楽しくやっていると思うので、現実から逃避する必要なんてないはずなのだが。むしろ、なぜその従姉妹が今回の夢のモデルになったのかの僕自身の精神分析のほうが興味深い。"
"196935202281500672","120430 211305","僕の夢のテーマも従姉妹がメタ認知の意図的な麻痺（逃避）を守り通そうとするというところにあったと思います。"
"196934089490698240","120430 210840","さすがのokaさんやでぇ。"
"196933977171439617","120430 210813","おおっ RT @yuuganisakase: @ymkjp フレーム問題の一種？ ちょっと敷衍させると、ある範囲での問題の思考能力と、その問題に考える価値があるか、解けうるのかどうかっていうメタ的な認知能力を両立させず、狭い範囲の解けない問題に逃避してはまりこんでいる人間もいる…"
"196924686699995136","120430 203118","「すごい完璧な思考能力」っていうのは実際にそうかはさておき、ゲームマスターである自分自身がそう信じ込む能力が高ければ高いほど、夢の中での疲弊度が高いっていう。"
"196924176823631872","120430 202917","目覚めない人工知能っていうか、すごい完璧な思考能力を持つ人が夢の中で詰みゲーを繰り返して精神的にやられてしまうことってないのかな。"
"196923255800606720","120430 202537","僕以外が1人でゲームをしていると狂乱状態になってしまうので、PCで製造元の会社について調べるのに苦労した。"
"196922289701396480","120430 202147","従姉妹がテレビゲームをしていて狂乱状態になってしまい、その原因を探るために呪われたゲームをプレイするというものだが、結論は従姉妹の心の闇にあって、それを暴いた瞬間に次のゲームに吸い込まれた。こう書くとチャッチイっていうか子供騙しだな。"
"196920798299168769","120430 201551","昨日寝ていなくて昼寝したら夢見た。身体が疲れていて脳が元気だとこうなるのね。"
"196869461620432896","120430 165151","RT @youkoseki: ダイバーシティ東京って、ショッピングセンターにしては刺激的な名前だなーと感心してたんだけど、もしかして台場シティーってこと？"
"196852585087516673","120430 154448","すごいけどwq!とかしてもvimから抜け出せないっ＞＜"
"196849194496036864","120430 153119","Terminal IDEってやつが鬼ｽｺﾞｽｷﾞﾜﾛﾘﾝﾃｨｳｽw"
"196845681191813120","120430 151722","あっ、そういえばAndroidでVimがあったと聞いたことがあるなw"
"196845606369628161","120430 151704","異国でのパソコン触りたい病。プログラミングしたいしたい病。"
"196844801562394624","120430 151352","あと5日、1万円札を両替するのは多いかなと思ったけど、HK$ならまた使えるだろうからそのまま両替した。いま円高で好レートだし♪"
"196844255132647425","120430 151142","@oretattsu 帰国は5/4になりますw"
"196843478645346304","120430 150837","賤 means bitch, I didn't know that... http://t.co/YiyfG4XW"
"196782936132026369","120430 110802","欲求階段を駆け上がってるZ!"
"196782556786593794","120430 110632","香港、残り5日だけど人恋しい感じになってきた。一通り見尽くした感もある。一人旅の限界が見えてきたw"
"196778166721851393","120430 104905","チョンキンマンションはアフリカ系やアラブ系、割と所得の余裕のなさそうな人たちが安いゲストハウスを求め集まる、カオサン通りとかとはまたちょっと違う楽しいカオス空間になっているので一度は経験しておくべき。"
"196776421446778880","120430 104209","RT @kozmof: 『科挙官僚が「賊」って書かれた紙を掲げたTシャツ』に影響を受けて、擒賊擒王シールを作りたくなったので、デザインだけ今度しようかな。"
"196776080206594048","120430 104048","@ryoshr ちなみにそのあと女性ペアをやっていましたがサイボーグ的であまり抱きたいとは思いませんでしたっ！w"
"196709078691622913","120430 061433","TVで男子飛び込みの世界大会か何かやってるんだけど、これ、かなり短髪マッチョイケメンが超絶技巧を繰り広げる夢世界で女だったら誰にでも抱かれたいok間違いなしな感じなんだけど、ガイシュツかな？"
"196694520270815234","120430 051642","たぶん中国茶飲みすぎのカフェインで疲れてるのに寝れない。"
"196687111636791296","120430 044716","科挙官僚が「賊」って書かれた紙を掲げたTシャツを日本じゃ絶対に買えなさそうだから買ったんだけど、bitchって意味らしい。日本に帰ってから着ますw"
"196682878451589122","120430 043027","@archer_yamataka カラオケオールしたらそれ歌うw"
"196671694725853184","120430 034600","ニコニコ超会議って枝野さん視察したんだ。。。"
"196628684684263424","120430 005506","RT @fohtake: 消費税分を定額給付すると高所得層にもばらまくことになる、という批判をするのであれば、食料品、新聞、書籍への軽減税率も高所得層にもばらまいている、という批判に耐えられないと思う。一律定額給付の方が、まだ再分配効果が大きい。"
"196427876806045697","120429 113709","香港の湿度、やれやれだぜ。"
"196267038434537472","120429 005803","貸してもらった爪切りの形が便利だった。 http://t.co/KcAkx3Sc"
"196261578105028609","120429 003621","香港のフィリピン女性たちは土日にたくさん集まって歩道橋とかでピクニックしてる。公園とか。たくましい。 http://t.co/lpPjSA0Y"
"196260799088570370","120429 003315","ホストのVickyはすごくお喋りで圧倒される。。。w"
"196260529440964608","120429 003211","香港の島側（九龍）のひとはあまり英語喋れなくて、香港島のひとはかなり喋れるって感じ。特に中環（セントラル）は、ばっちり。というか、観光地とかは欧米人のほうが多いくらい。島でも中央から離れると、マックドナルドでも通じない店員いたけど。"
"196258804441161728","120429 002519","RT @barudhi: #お前らの人生を狂わせたものってなんだよ この一羽の鳥 http://t.co/RpcbFSsU"
"196255275727073281","120429 001118","RT @dankogai: 人に非ずで俳人、広く発するで廃人&lt; @hosikuzu_Lydia: かつて日本では17文字という制限の中でうまいこと言う遊びが流行し、今また140文字以下という制限の中でうまいこと言うのが流行っている。前者の魅力に取り憑かれた者は俳人と呼ばれ、後者のそれは廃人と呼ばれた"
"196222329037127683","120428 220023","@hikkaman へぇ。自信出そうでいいねw 今度見てみるわ！"
"196221771744161792","120428 215810","香港は都市計画がしっかりしています。こんなに手狭な島でも、しっかりと大きな公園はあるので生活圏としての密閉感はそれほどではありません。また、ストリートも分かりやすい。そこをトラムという20数円くらいで乗れる交通機関が走っているので街同士が近い。"
"196220877866676224","120428 215437","@tz3ldtzqj5 なんと！ はじめて知りました。寂しい限りです。"
"196220255884947456","120428 215209","@tz3ldtzqj5 ちゃんと味がついていて、なんかダシが効いていると言えばいいのでしょうか。旨味がある感じでした。"
"196210584683941888","120428 211343","今日食ったこのお粥がくそ旨すぎた。 http://t.co/HVu4Xijq"
"196209488557125632","120428 210922","東京にも欲しいです、石原都知事っ！ http://t.co/Hic8zSk7"
"196072821510770688","120428 120618","ちょっと大砲見に行ってくる。"
"196068062775091202","120428 114723","RT @takashipom: 「ヘルタースケルター」：７，日本の映画の可能性を引き伸ばした。８，僕は芸術家、蜷川実花さんをこの作品で完璧に尊敬領域に入れざるを得ないと思った。なぜなれば、恐るべきことにきっちりとセリフでもって、「美」とは何か、を言及し続けているから。「芸術とは何か」を逃げずに描き切ってる。"
"196068046874484736","120428 114719","RT @takashipom: 「ヘルタースケルター」：４，脚本がきらめき過ぎてる。（ラスト近くメイクさんとりりこの対話で落涙）５，キャスティングがメロメロに素晴らしい。６，女性はこれみて日本の女に生まれて来て良かったとおもい、外国の観客は「ロストイントランスてレーション」を見た時のように東京に旅したくなる。"
"196068032462864384","120428 114716","RT @takashipom: 蜷川実花さんの「ヘルタースケルター」を見て唸ってる。１，最高すぎる。２，あれこれコンテクストありすぎる。３，実写映画で、こんだけリッチでかつドスンと来て、そしてメジャーな日本映画をインディペンデントなアーティストが作り上げたことが前例をみない。（エヴァぐらいかしら）"
"196064780451188737","120428 113421","今日、ニコニコ超会議か。Tシャツかなんか買いに行きたかったな。"
"196043333817212928","120428 100907","排他的経済水域にプラスして大陸棚っていう枠組みができたのか。海底資源とか、すべての人の将来に大きく関わることなんだろうけど、日本の場合は今までモノづくり的なもので食ってきただけに、一人っ子が一人遊びうまい的な部分がなくならないといいなぁ。 http://t.co/KAVWUV7d"
"196039825458077697","120428 095511","ひどい雨だなう。"
"196035179863748608","120428 093643","@hikkaman ね、これだけ人気なのはすごく嬉しいことなのに、当の日本人が全然知らないってなんか残念だよね。"
"196034824690081792","120428 093519","@hikkaman メトロはそろそろ地下鉄の電波は入るようになるらしいよ！"
"195867995908751360","120427 223223","@ikekikuchi まさかそんなことで怒るようになるとは！"
"195867641972404225","120427 223059","RTで往年のフラッシュ倉庫のネタが回ってきた。「まさか〜ろう」→「まさかりかついだきんたろう」とか。他にも「うってかわって」→「彼は麻薬をうってかわってしまった」、「あたかも」→「冷蔵庫に牛乳があたかもしれない」とか、懐かしいな。小学生だったけか。"
"195865164610932738","120427 222108","そごう、日本でも人気あったらなぁ〜（遠い目） http://t.co/1YtJSwha"
"195864320339480576","120427 221747","店の表記とかにカタカナひらがなが併せられているのをよく見る。これは日本人観光客向けかなぁって思っていたが、どうやら書きたいだけやん状態な模様。"
"195862990829006848","120427 221230","ついには日本で見覚えのない商品ですら、日本を謳っていた。QRコードキャンペーンでこのページに飛ぶ。 http://t.co/JbW2C9mf"
"195862588381339648","120427 221054","どこのショッピングモールにも日式のファッションとか外食があって、日本の人気すごい。SOGO（最も栄えたところにある）に行ったら、日本特産市で、人気ここに極まりって感じだった。"
"195861699339890688","120427 220722","香港でも石原都知事が尖閣諸島買った問題TVでやってた。"
"195861342022942720","120427 220557","@tz3ldtzqj5 あります、あります。僕はAndroidでありましたが、たぶんiphoneでもあるはずです。"
"195861166755561472","120427 220515","「足立老師（先生）と知り合い？ タカラトミーの人と一緒に働いてる？」とか聞かれまくってますw"
"195858999554486273","120427 215639","ベイブレードに興じるペガサス君（10） http://t.co/zCEO0YjX"
"195801176883732480","120427 180653","RT @tarareba722: 修正に土下座しつつ何度も書きます。現在スバル車の一部にアイサイトという衝突防止強制ブレーキ装置があります。約10万円で装着可。これ全車装備すれば事故死者はガンと減ります。しかし「死なない装備」でなく「殺さない装備」のコスト高には動きが悪いんです。 @hazuma"
"195800134636937217","120427 180244","RT @dankogai: “404 Blog Not Found:news - 政局より薬局” http://t.co/5CZ3xk6P"
"195799489859162112","120427 180010","土地としては沖縄県に位置しているけれど、所有権は東京都にあるのか。なんかおもしろいな。よくあることかな？"
"195798579309318144","120427 175633","都が尖閣諸島買ったりするの見てると、太平洋やら世界中にアメリカ領土がぽつぽつあるのも一緒なんだろうなぁと思いますね。"
"195793815246864384","120427 173737","政府系WiFiが主だった場所には飛んでいて至便。日本もやるべき。情報通信はインフラなんだから、もはや。"
"195792260598726657","120427 173127","基本的に繁体字カッコイイ（雨で暇なので写真連投） http://t.co/nPAWprH8"
"195791348157263872","120427 172749","香港で一番笑った日本の（ぽい）看板 http://t.co/hGJLBHqJ"
"195789692279595008","120427 172114","子供は日本語習っているらしく、香港に来て初めて聞いたコンニチハが彼からだったのであった。"
"195786399310561280","120427 170809","もっとカウチサーフィン系のサービスは使われるべき。"
"195782526088908800","120427 165246","彼はベイブレード好きらしい。"
"195782307137863680","120427 165154","Airbnbで探して泊まらしてもらってるところ、かなり良い。その家の子供とも話せるし、お手伝いさんもいる。"
"195704500575674368","120427 114243","outdoorのメッシュ地のボクサーパンツおすすめ。いろんな色があって楽しいし蒸れない。エヴァンジェリストになりたいくらい。"
"195701394571919360","120427 113023","定番ネタ「I'm from pyong yang, North Korea」"
"195699023276019712","120427 112057","ケンコーコム勝訴のやつ今知った。医薬品のインターネット販売のやつ。 http://t.co/OarFJo6s"
"195697172598108161","120427 111336","RT @ReutersJpTech: サムスン電子の営業利益が過去最高4170億円に、スマホ好調 http://t.co/7JOC7YRk"
"195696976665395200","120427 111249","ソーシャルゲームがアジア圏じゃなくて北米に照準を合わせているのはなぜだろう？"
"195696294847725570","120427 111007","RT @nojiri_h: コンビニを輸出して世界中をあたためよう。RT @hachiya: 日本は液晶テレビ売るよりコンビニ売ったほうがいいのかもな。：Konbini Ikou! ~ コンビニ 行こう！: http://t.co/7LAEV4Z8"
"195692409311600640","120427 105440","えーっ、ヒカリエでダミアンハースト展やってるんだ！ 行きたいっ！"
"195692094793318401","120427 105325","RT @m_kumagai: ヒカリエでダミアンハーストの展示会。行きたい。http://t.co/q7YKFudI"
"195689781794054144","120427 104414","RT @t_ishin: なんなんだろうね。一度も面識のない相手に、ほんとこういうもの言いができる大人がいるって言うのも日本もダメになったよな。もう自分が絶対に正しい、自分以外は間違いってな調子。しかもこの年齢で。勘違いも甚だしいね。これまでやった仕事もたいしたことのないもんだろ。口だけで。"
"195689503770423297","120427 104308","RT @t_ishin: こっちも公人だから批判はいいが面識のない相手を呼び捨てにするな。偉そうなことを言う前に最低限の社会人マナーを身につけろ。お前らが考えているほど現実の行政を切りまわすのは楽じゃねえ。中野は官僚辞めてるんだろうな。官僚身分のままで大学で時間もらって生活してるって究極のぷータローだろ！"
"195685272409751553","120427 102619","Lineのミサワスタンプが想像以上に良かった。"
"195538226537172994","120427 004200","どこで飲んでも中国茶がうまいのでお土産は中国茶にしようと思う。"
"195534029787889665","120427 002520","@naoya1116 きくちの地元への線ですね。"
"195528362708566017","120427 000249","漢字にスイーツは新鮮だ。おいしい。 http://t.co/Y9XTcj2O"
"195522760036974593","120426 234033","RT @takashipom: アーティスト育成から出口（販売）までの設計実行。セカンダリーマーケットとの連携。アート作品のサプライ（関税、シッピング、パッキング、コンディションチェック）を包括的にやってます。ただし、WEB制作だけが超弩級不得手。そこが我社の痛恨の弱みです。僕が何を見てもダメ出しをしてしまう。"
"195522636015603713","120426 234003","RT @takashipom: アートピープルは何もアーティストだけが主人公ではありません。デイーリング、サプライヤー、インストーラー、シッパー、クーリエ、いろんな職種がある。アドヴァイザー、コーディネーター、フィクサー。僕らカイカイキキは世界中のtopの人間たちと毎日仕事しています。"
"195354997200912384","120426 123355","DQNネームが今のことしか考えていないという事実と、ファッションに60sとかのリバイバルが多用される事実を足し合わせると、いつ「みつゑ」とかが現れてもおかしくない。"
"195353746685960192","120426 122857","RT @ken_c_lo: ヒカリヱ"
"195352568745037824","120426 122416","そういえばGoogleドライブはローカルの容量を食わないのかな？ 自炊PDFの置き場を探しているので検討したい。"
"195347046360809472","120426 120219","Googleドライブってファイル形式が30種類くらいに限られているのか。でもその分、ブラウザ上で共同編集できる付加価値があって面白い（このあたりChromeOSへの意気込みも感じる）。あのdocsの共同編集の近未来感はヤヴァイからなぁ。 http://t.co/2M5UR8eH"
"195177256908365824","120426 004738","香港だと日本にいる時より道聞かれる件。どゆこと？"
"195175250386882561","120426 003940","RT @xharaken: まめちしき：SNSは和製英語らしい．アメリカだとエンジニアにさえ通じない．"
"195163796640247808","120425 235409","部屋に帰ったら花が飾られていた。何これ怖い。"
"195154318037499907","120425 231629","サカゼン的な需要は確かに香港にも存在した。が、そんなデブは見かけなかった。 http://t.co/tUTBoYX9"
"195153199106232322","120425 231203","写真撮影（しました） http://t.co/yJWEgnez"
"195018954991861760","120425 141836","やはり中華一と言われるだけの広東料理だけあって、飯がうまい。珈琲は微妙、紅茶は（イギリス領時代があったのに意外なことに）ゲロマズ。安い店だったから水が悪かったのかな？ まあ宿さえ安ければ神スポットだ。1時間しか時差ないし。"
"195015343079563264","120425 140415","ゲストハウスのオバちゃんのボディタッチのタイミングと質が関西人っぽいw"
"195010176179380225","120425 134343","香港は広東語だけど北京語っていうか普通話でも喜んでもらえる〜。っていうか飯屋とかだと英語が通じなくて意外！"
"195009643116888064","120425 134136","おば様にモテるのは香港でも一緒です( ｰ`дｰ´)ｷﾘｯ"
"195008751437225984","120425 133804","エンジにW字の大学と言えば？ もちろん香港理工大学ですよね！ http://t.co/dtAvlzXP"
"195007204368191489","120425 133155","香港でも吉高由里子様にお会いしたぜ http://t.co/XngZUWBy"
"194908901538402305","120425 070118","店で地元民と間違えられることが分かったので、そっこうでhi! と言って広東語通じないアッピールする術を見につけた☆"
"194902512917151746","120425 063554","@hikkaman アルコール自重したから大丈夫やった。でも映画みてたら若干気持ち悪くなったわw"
"194821872322490368","120425 011528","RT @takashipom: 涙、涙、涙。ほんまに泣いてます。女子にもてなくてもいい。１位。うれすぃ〜！まりがとう、、、。。。みなさん、まりがとう。。。  http://t.co/4JT9Cufq"
"194821475142864896","120425 011353","香港国際空港なう:-)"
"194821066269528064","120425 011216","@oretattsu ゲリーは下痢の人とメッセージやり取りしてて面白かったからつぶやいただけだお。まあでもヤクルトは飲みたい。"
"194818029698297856","120425 010012","I get to Hong Kong and will stay at the airport tonight... http://t.co/OW5Z7O8U"
"194705243899043840","120424 173202","格安航空券なのにANAのマイル貯まったのが嬉しい。"
"194704047004057600","120424 172716","先日パイロットの人の話とか色々聞いたから身近に感じるわ。突如もう一本飛んでくれとかあるらしい。国際線はどうか知らないけれど。"
"194703697761153024","120424 172553","RT @studio_graph: 体育座りっていうのは，足を抱えさせることによって手遊びさせないようにするのと，体をよじってまわりと話せないようにするのと，腹筋を使えなくして大きな声を出せないようにする統制目的のものが最初と聞いたときは驚いたなあ．"
"194703483134414848","120424 172502","芸術新潮はマストバイっぽいな。"
"194701782402859009","120424 171816","@fuji_megu おすすめスポット教えるためにも生きて帰ってくるわぁ〜笑"
"194682656951238656","120424 160217","ふっ…不吉な便だぜっ…！ http://t.co/OvCI8Ml9"
"194681954346606592","120424 155929","午後になると研修生の空港職員が業務にあたるのか、アナウンスや出国手続き全般がグダグダw"
"194680869796061184","120424 155511","東日本大震災の募金箱が外貨で一杯になっていて泣いた＠待合スペースのレジ"
"194674845223624704","120424 153114","くっそw 歯みがき粉持込できずwww"
"194668378907095040","120424 150532","夜便って到着したときに深夜で危ないっていうことで一般には忌避されるけど、空港で寝るつもりなら昼過ぎ出発で楽々だし結構良いかもなぁ。"
"194663800648114176","120424 144721","㈱GeREE"
"194633363850661888","120424 124624","よく使われる方法みたいなのでMacのハードで何らかの問題を抱えているなら試してみる価値はあると思う。 / “もしかして: 山本健太: Macがスリープから復帰した時にスクリーンのバックライトが点灯しない病を治す術” http://t.co/i60WBzdW"
"194623794332188672","120424 120823","@scihdk えっ、それって「君の無事な笑顔を見れればそれでいいんだ」的なやつでしょ？ 照れるなぁ( ›◡ु‹ )"
"194618191543156739","120424 114607","40秒で支度した。今回は一人旅なのに極荷物少量仕様。香港行ってきます〜！ http://t.co/vYLIS9K2"
"194615944297984000","120424 113711","修学旅行で木刀を買って機内持ち込みできずに折って持って帰ったという話を昨日聞いた。"
"194459939903782913","120424 011717","@ryo13110 なるほど、そういあ罠が。当局にかけあうしかないですね。"
"194459329351532544","120424 011451","わぁ、明日の今ごろは香港国際空港でホームレスだぁ。あかり海外旅行大好き！"
"194446107978366976","120424 002219","たぶんNexus使いなら「Gmailをメインで使っている俺に死角はなかった」とか思ってるはず。少なくとも自分はそう。 http://t.co/z3OCGy3B"
"194440502370779137","120424 000002","戦後です RT @akira_gunjou: 小学生に「ポケモンって最初は151匹だけで、画面なんか白黒だったんだぜ。」って教えたら「戦後？」って言われた。"
"194439542865006592","120423 235614","ギー護の平穏は水道工事により蹂躙されております。 http://t.co/goTu9waa"
"194432967739846656","120423 233006","@ryo13110 権限ないんですね。php使えないレンタルサーバみたいな状態ですね〜。もう借りちゃえばいいじゃないですか？！ この際思い切ってVPSとか！"
"194427691989086209","120423 230908","RT @YoichiTakahashi: 「公務員は～新聞を読み、情報収集すべきだ」こりゃ面白いネタだ←政府の購読打ち切り「遺憾」　新聞協会が意見書 - 47NEWS（よんななニュース） http://t.co/KZNJ8PXx"
"194388719866880002","120423 203417","ワセジョにも可愛い女の子は意外と多い。 #受験生に役立つ情報"
"194383006394355712","120423 201134","「ホニャララ」「bash ホニャララ: command not found」「え？」「 bash え:  command not found 」「○○」「[コマンド実行]」「うぎゃああ！」「 bash うぎゃああ: command not found 」っていう大喜利希望。"
"194380170411524096","120423 200018","@ryo13110 普通にPHPはインストールされてます？ php -v とかで確認してみてください！"
"194378185746554880","120423 195225","授業終わって会社向かうとか久方ぶりの所業だわ。"
"194352115542540289","120423 180849","こちらのアカウント大喜利botになりま〜す(^o^)v RT @ryo13110: なるほど勉強になります。RT @Yamato0010: やるやんやまけん。RT @ymkjp: PHPが""Proffessor Hates PHP""の略だからです …"
"194329045951975424","120423 163709","PHPが""Proffessor Hates PHP""の略だからです RT @ryo13110: うちの大学のサーバー使うとPHP使えないらしい。これってどういうこと？"
"194326567562903552","120423 162718","よく訓練された婚活生だな RT @tanahhh: この前、クラスの友達が国内優良企業に内定を貰ったら、次の日にその彼女さんがTwitterで「何となくゼクシィ買っちゃった」と呟いていた。それを見た友達はあまりの恐怖にリアルに小便を漏らしたらしい。"
"194231211537858562","120423 100824","青雲ッ！ それはッ！
君が見た光ッ！
僕が見た希望ッッ！

青雲ッ！ それはッ！
ふれあいの心ッ！
幸せのッ！ 青い雲ッ！

青雲ッ！"
"194205515490918400","120423 082617","RT @hazuma: ぼくのタイムラインには、放射能ヤバイ瓦礫ヤバイ日本オワタと、放射脳ヤバイ主婦ヤバイカルトヤバイのRTがほぼ交互に飛んで来るので頭おかしくなりそうなんだけど、ともかく、いま書いたことだけは事実になったようなんで、それぞれの立場とは無関係に淡々と福島県民を支援するのが倫理的かと思う。"
"194201863787266048","120423 081147","RT @TheTweetOfGod: Happy Earth Day to you. Happy Earth Day to you. Happy Earth Day, dear species who's destroying it. Happy Earth Day to you."
"194200551695720449","120423 080634","RT @takoratta: 最近ではスパコンが温泉合コンのことを指すということを知って、驚愕している。"
"194200508116910080","120423 080623","RT @takoratta: なんですと！ RT @fumita0818: @takoratta ちなみにラジコンはラジウム温泉合コンのことです。"
"194200049851441152","120423 080434","スパコンとは、超絶演算装置のことではなく、温泉合コンのことだったのだ（！）"
"194065908774346753","120422 231132","このままネットサーフし続けて死ぬ。"
"194061208431771648","120422 225252","RT @sohbunshu: 楽天、中国事業が失敗。百度との提携が破断、合弁企業が整理。"
"194056302731853824","120422 223322","アリアリアリアリアリ…（次ページへいって）アリヴェデルチ！(ｷﾘｯ RT @oretattsu: ブチャラティ名言集みただけで泣きそうになりました　http://t.co/hc8dJZle"
"194049724888776706","120422 220714","エボダイ。めちゃ猫がよってきそうな匂いが漂う（イメージ）。 http://t.co/fS85WTke"
"194017164129345536","120422 195751","@tz3ldtzqj5 それです、それｗ"
"194005054968180736","120422 190944","@oretatts おなしゃす(´°̥̥̥̥̥̥̥̥ω°̥̥̥̥̥̥̥̥｀)"
"194004441496690688","120422 190717","@oretattsu 巽には似てると思ったよ。"
"194000857900126208","120422 185303","すごくストイックですごく他人思いなすごく良い人に出会って、思い出しただけで心が救済される。"
"193979085142237184","120422 172632","料理は数多くあれど、結局これが一番美味かったりする。 http://t.co/tsewoU67"
"193971455640338433","120422 165613","神は我を祝福せりッ!"
"193920048874790912","120422 133157","RT @youkoseki: インドで産まれて幼少期にヨーロッパを転々としてアメリカ東海岸の大学を出て西海岸に来ましたみたいな人が""I'm a nomad""とか言ってるのを聞くと、いわゆる「ノマド」は「トーキョーノマド」とかにしたほうがお互いにとって良いのではという気がする。あるいは新語を作ったほうがいい。"
"193919525664735232","120422 132952","色々やらかした。二晩泊り歩いたのに金が減ってないのは良いこと。"
"193680142948769792","120421 213839","とんでもなく高級なマンションになうしている。"
"193616442288128000","120421 172531","@shun_naka また内定祝いしましょ！"
"193593026759753728","120421 155229","あまりにもすごいのでもう一枚 http://t.co/BJh42JDd"
